timestamp,temp,humi,vib_x,vib_y,vib_z
11122905,27.74,37.49,-596,-888,16476
11123906,27.74,37.4,-520,-820,16500
11124908,27.72,37.46,-492,-840,16464
11125909,27.74,37.46,-548,-844,16452
11126910,27.72,37.31,-552,-856,16396
11127912,27.74,37.47,-580,-916,16488
11128913,27.74,37.37,-576,-840,16352
11129915,27.74,37.46,-544,-872,16404
11130916,27.73,37.45,-612,-836,16480
11131917,27.75,37.43,-560,-972,16340
